Datetime,PJME_MW,Log_MW,Log_Diff,Log_Diff_Monthly,day_of_week,month,year,is_weekend,is_holiday,lag_1,lag_7,lag_30,roll_mean_7,roll_std_7
2005-04-16,26315.416666666668,10.177910231470872,-0.0850741131761427,-0.0796240463810651,5,4,2005,1,0,28652.166666666668,25656.416666666668,32838.083333333336,27867.726190476187,1592.4980716268026
2005-04-17,25312.5,10.139053623848897,-0.0388566076219785,-0.0049451676027594,6,4,2005,1,0,26315.416666666668,24999.33333333333,31743.166666666668,27912.464285714286,1500.2107335437388
2005-04-18,28351.125,10.25242199090825,0.1133683670593548,0.2138061571992242,0,4,2005,0,0,25312.5,28076.83333333333,28709.83333333333,27951.64880952381,1508.777182596239
2005-04-19,29069.291666666668,10.27743762678432,0.0250156358760698,0.0391947766646954,1,4,2005,0,0,28351.125,28954.33333333333,28305.625,27968.071428571428,1522.0771391566043
2005-04-20,30447.166666666668,10.323748220095004,0.0463105933106859,-0.0610501727143937,2,4,2005,0,0,29069.291666666668,29044.666666666668,31513.666666666668,28168.428571428572,1760.973589867214
2005-04-21,28939.58333333333,10.272965602477589,-0.0507826176174166,-0.0438755617322428,3,4,2005,0,0,30447.166666666668,29031.33333333333,31296.75,28155.321428571428,1753.8073042950616
2005-04-22,28366.875,10.252977370167208,-0.0199882323103803,-0.0688784322911946,4,4,2005,0,0,28939.58333333333,28652.166666666668,32864.875,28114.565476190477,1743.6223192431507
2005-04-23,26204.58333333333,10.173689610836371,-0.0792877593308372,-0.0678592529512052,5,4,2005,1,0,28366.875,26315.416666666668,32491.416666666668,28098.73214285714,1763.0774817105225
2005-04-24,25441.125,10.144122238174422,-0.0295673726619494,0.041888979047755,6,4,2005,1,0,26204.58333333333,25312.5,30250.70833333333,28117.10714285714,1729.5508051990605
2005-04-25,29446.08333333333,10.290316186460515,0.1461939482860952,0.2046347128827346,0,4,2005,0,0,25441.125,28351.125,28533.5,28273.52976190476,1802.2307026631918
2005-04-26,29002.0,10.27512007210784,-0.0151961143526762,0.0387719755982924,1,4,2005,0,0,29446.08333333333,29069.291666666668,27034.416666666668,28263.916666666664,1797.4518088695736
2005-04-27,28555.08333333333,10.25959024943942,-0.0155298226684212,-0.1703531398713433,2,4,2005,0,0,29002.0,30447.166666666668,31561.375,27993.619047619046,1537.951553012917
2005-04-28,28324.95833333333,10.251498614874237,-0.0080916345651829,0.0254165356091444,3,4,2005,0,0,28555.08333333333,28939.58333333333,30521.33333333333,27905.815476190473,1491.7965063869851
2005-04-29,28246.541666666668,10.248726310201729,-0.0027723046725078,0.0187850065224015,4,4,2005,0,0,28324.95833333333,28366.875,29870.416666666668,27888.624999999996,1486.281196134043
2005-04-30,26323.375,10.17821260670184,-0.0705137034998895,-0.083941261942412,5,4,2005,1,0,28246.541666666668,26204.58333333333,30274.20833333333,27905.595238095233,1464.3648263811242
2005-05-01,24597.83333333333,10.110413642160788,-0.0677989645410512,-0.03358038440712,6,5,2005,1,0,26323.375,25441.125,29255.791666666668,27785.124999999996,1714.2670826878743
2005-05-02,28567.375,10.26002061140965,0.1496069692488628,0.1914820161863168,0,5,2005,0,0,24597.83333333333,29446.08333333333,28056.0,27659.595238095237,1600.786172181587
2005-05-03,29010.83333333333,10.275424602429634,0.0154039910199834,0.0073040813211822,1,5,2005,0,0,28567.375,29002.0,28284.17391304348,27660.857142857138,1602.0237676503302
2005-05-04,28835.08333333333,10.269348096051695,-0.0060765063779388,-0.0774954892666155,2,5,2005,0,0,29010.83333333333,28555.08333333333,30378.08333333333,27700.857142857138,1631.300482200527
2005-05-05,28942.25,10.273057744226218,0.0037096481745226,0.0322205053108799,3,5,2005,0,0,28835.08333333333,28324.95833333333,29524.20833333333,27789.041666666664,1686.4146355261596
2005-05-06,28736.125,10.265910321036786,-0.0071474231894317,0.0092755921634051,4,5,2005,0,0,28942.25,28246.541666666668,29043.291666666668,27858.98214285714,1718.3996836354515
2005-05-07,25866.0,10.16068464397519,-0.1052256770615969,-0.1005925507514948,5,5,2005,1,0,28736.125,26323.375,28909.041666666668,27793.64285714286,1793.571335123516
2005-05-08,24292.625,10.097928085321431,-0.0627565586537581,-0.0396720105216346,6,5,2005,1,0,25866.0,24597.83333333333,28249.33333333333,27750.041666666664,1885.559549220752
2005-05-09,28459.83333333333,10.25624901545429,0.1583209301328594,0.2545970858522768,0,5,2005,0,0,24292.625,28567.375,25656.416666666668,27734.67857142857,1878.2140072140337
2005-05-10,28850.291666666668,10.269875381648284,0.0136263661939945,0.0395709111225386,1,5,2005,0,0,28459.83333333333,29010.83333333333,24999.33333333333,27711.74404761905,1860.934657487465
2005-05-11,29818.83333333333,10.302895463922708,0.0330200822744224,-0.0830755596484191,2,5,2005,0,0,28850.291666666668,28835.08333333333,28076.83333333333,27852.27976190476,1992.4084627590057
2005-05-12,29571.20833333333,10.294556475499402,-0.008338988423306,-0.0391140648341767,3,5,2005,0,0,29818.83333333333,28942.25,28954.33333333333,27942.13095238095,2062.6971240575763
2005-05-13,27924.70833333333,10.237267179239463,-0.0572892962599365,-0.060404295014294,4,5,2005,0,0,29571.20833333333,28736.125,29044.666666666668,27826.214285714283,2033.2296491991335
2005-05-14,26220.916666666668,10.174312717296464,-0.0629544619430007,-0.0624952934889897,5,5,2005,1,0,27924.70833333333,25866.0,29031.33333333333,27876.916666666664,1979.927697251278
2005-05-15,25816.08333333333,10.158752961698903,-0.0155597555975592,-0.0024131147824064,6,5,2005,1,0,26220.916666666668,24292.625,28652.166666666668,28094.55357142857,1559.3272394368144
2005-05-16,28777.08333333333,10.26733463178016,0.1085816700812554,0.1936557832573981,0,5,2005,0,0,25816.08333333333,28459.83333333333,26315.416666666668,28139.875,1576.2322156602909
2005-05-17,28535.95833333333,10.25892026689375,-0.008414364886411,0.0304422427355675,1,5,2005,0,0,28777.08333333333,28850.291666666668,25312.5,28094.970238095233,1556.9801480904573
2005-05-18,28715.291666666668,10.265185070539747,0.0062648036459993,-0.1071035634133554,2,5,2005,0,0,28535.95833333333,29818.83333333333,28351.125,27937.321428571428,1401.44245707163
2005-05-19,28774.45833333333,10.267243409202074,0.0020583386623247,-0.022957297213745,3,5,2005,0,0,28715.291666666668,29571.20833333333,29069.291666666668,27823.499999999996,1273.1044942348226
2005-05-20,28507.0,10.25790495013364,-0.0093384590684326,-0.0556490523791186,4,5,2005,0,0,28774.45833333333,27924.70833333333,30447.166666666668,27906.684523809523,1299.5679915327892
2005-05-21,25578.625,10.149512320756116,-0.1083926293775263,-0.0576100117601097,5,5,2005,1,0,28507.0,26220.916666666668,28939.58333333333,27814.92857142857,1452.1464332923556
2005-05-22,24565.791666666668,10.109110171507298,-0.0404021492488162,-0.0204139169384358,6,5,2005,1,0,25578.625,25816.08333333333,28366.875,27636.315476190473,1779.0711742291367
2005-05-23,28238.666666666668,10.248447476139384,0.1393373046320842,0.2186250639629214,0,5,2005,0,0,24565.791666666668,28777.08333333333,26204.58333333333,27559.39880952381,1732.56206696606
2005-05-24,28704.45833333333,10.264807732308151,0.0163602561687685,0.0459276288307179,1,5,2005,0,0,28238.666666666668,28535.95833333333,25441.125,27583.470238095237,1749.479192462134
2005-05-25,29105.166666666668,10.278670986082384,0.0138632537742342,-0.1323306945118609,2,5,2005,0,0,28704.45833333333,28715.291666666668,29446.08333333333,27639.166666666668,1797.0758794317348
2005-05-26,29063.0,10.277221166482796,-0.0014498195995908,0.0137462947530853,3,5,2005,0,0,29105.166666666668,28774.45833333333,29002.0,27680.386904761905,1830.4558054903525
2005-05-27,29298.416666666668,10.285288754864698,0.0080675883819036,0.0235974110503249,4,5,2005,0,0,29063.0,28507.0,28555.08333333333,27793.446428571428,1912.6188261492082
2005-05-28,25867.125,10.160728136418385,-0.1245606184463135,-0.1164689838811305,5,5,2005,1,0,29298.416666666668,25578.625,28324.95833333333,27834.660714285714,1859.303391467172
2005-05-29,24344.5,10.10006123030772,-0.060666906110665,-0.0578946014381571,6,5,2005,1,0,25867.125,24565.791666666668,28246.541666666668,27803.047619047622,1924.871244856642
2005-05-30,25020.416666666668,10.127447437226229,0.0273862069185089,0.0978999104183984,0,5,2005,0,1,24344.5,28238.666666666668,26323.375,27343.297619047615,2171.9598093525155
2005-05-31,29560.20833333333,10.29418442284966,0.1667369856234319,0.2345359501644832,1,5,2005,0,0,25020.416666666668,28704.45833333333,24597.83333333333,27465.547619047622,2282.6072690440237
2005-06-01,30042.0,10.310351681558,0.0161672587083394,-0.1334397105405234,2,6,2005,0,0,29560.20833333333,29105.166666666668,28567.375,27599.38095238095,2418.200170594442
2005-06-02,29444.041666666668,10.290246848293297,-0.0201048332647051,-0.0355088242846886,3,6,2005,0,0,30042.0,29063.0,29010.83333333333,27653.815476190473,2460.5555945415103
2005-06-03,29088.625,10.278102483270024,-0.0121443650232695,-0.0060678586453306,4,6,2005,0,0,29444.041666666668,29298.416666666668,28835.08333333333,27623.845238095237,2438.3628657590307
2005-06-04,27260.25,10.213184876154912,-0.0649176071151131,-0.0686272552896358,5,6,2005,1,0,29088.625,25867.125,28942.25,27822.863095238095,2325.315732707983
2005-06-05,30032.625,10.31003956974453,0.0968546935896181,0.1040021167790499,6,6,2005,1,0,27260.25,24344.5,28736.125,28635.452380952378,1853.1274449469965
2005-06-06,38011.583333333336,10.54564621682036,0.2356066470758282,0.3408323241374251,0,6,2005,0,0,30032.625,25020.416666666668,25866.0,30491.333333333336,3448.1342205618207
2005-06-07,38071.208333333336,10.54721358865045,0.0015673718300917,0.0643239304838498,1,6,2005,0,0,38011.583333333336,29560.20833333333,24292.625,31707.190476190477,4426.758195436773
2005-06-08,41303.16666666666,10.628694450747458,0.081480862097008,-0.0768400680358514,2,6,2005,0,0,38071.208333333336,30042.0,28459.83333333333,33315.92857142857,5609.081336515785
2005-06-09,41785.75,10.640310651299224,0.0116162005517654,-0.0020101656422291,3,6,2005,0,0,41303.16666666666,29444.041666666668,28850.291666666668,35079.02976190476,6106.791940284052
2005-06-10,40617.708333333336,10.6119594163428,-0.028351234956423,-0.0613713172308454,4,6,2005,0,0,41785.75,29088.625,29818.83333333333,36726.04166666667,5767.161641811167
2005-06-11,38218.708333333336,10.55108042165367,-0.0608789946891299,-0.0525400062658238,5,6,2005,1,0,40617.708333333336,27260.25,29571.20833333333,38291.53571428572,3979.7897981718334
2005-06-12,37397.375,10.529355793773613,-0.021724627880058,0.0355646683798784,6,6,2005,1,0,38218.708333333336,30032.625,27924.70833333333,39343.642857142855,1819.9712516899408
2005-06-13,43247.41666666666,10.67469278032562,0.1453369865520084,0.2082914484950091,0,6,2005,0,0,37397.375,38011.583333333336,26220.916666666668,40091.619047619046,2214.443528751807
2005-06-14,45736.375,10.73064921214056,0.0559564318149377,0.0715161874124969,1,6,2005,0,0,43247.41666666666,38071.208333333336,25816.08333333333,41186.642857142855,2852.1988931277797
2005-06-15,42553.208333333336,10.658510532647416,-0.0721386794931433,-0.1807203495743987,2,6,2005,0,0,45736.375,41303.16666666666,28777.08333333333,41365.22023809523,2899.4518272531877
2005-06-16,36957.29166666666,10.517518245653672,-0.1409922869937432,-0.1325779221073322,3,6,2005,0,0,42553.208333333336,41785.75,28535.95833333333,40675.44047619047,3325.7415604645253
2005-06-17,32165.125,10.37863807004927,-0.1388801756044024,-0.1451449792504018,4,6,2005,0,0,36957.29166666666,40617.708333333336,28715.291666666668,39467.92857142857,4629.234693139214
2005-06-18,28811.5,10.268529891978346,-0.1101081780709236,-0.1121665167332484,5,6,2005,1,0,32165.125,38218.708333333336,28774.45833333333,38124.041666666664,6163.543051283369
2005-06-19,26976.791666666668,10.202732207444908,-0.0657976845334396,-0.0564592254650069,6,6,2005,1,0,28811.5,37397.375,28507.0,36635.3869047619,7485.05249132345
2005-06-20,30888.791666666668,10.338148667849588,0.1354164604046808,0.2438090897822071,0,6,2005,0,0,26976.791666666668,43247.41666666666,25578.625,34869.869047619046,7113.849296948368
2005-06-21,33200.75,10.410327745010868,0.0721790771612802,0.1125812264100964,1,6,2005,0,0,30888.791666666668,45736.375,24565.791666666668,33079.06547619048,5258.283555180044
2005-06-22,34948.625,10.46163440497102,0.0513066599601508,-0.0880306446719334,2,6,2005,0,0,33200.75,42553.208333333336,28238.666666666668,31992.696428571428,3448.9554375734288
2005-06-23,33823.583333333336,10.4289135699249,-0.0327208350461187,-0.0490810912148873,3,6,2005,0,0,34948.625,36957.29166666666,28704.45833333333,31545.023809523813,2848.2107607291523
2005-06-24,36435.208333333336,10.503290848033236,0.0743772781083347,0.0605140243341004,4,6,2005,0,0,33823.583333333336,32165.125,29105.166666666668,32155.035714285714,3405.8382411191515
2005-06-25,36929.708333333336,10.516771609990707,0.0134807619574726,0.0149305815570635,5,6,2005,1,0,36435.208333333336,28811.5,29063.0,33314.77976190476,3459.3262470815052
2005-06-26,37893.75,10.54254146982004,0.0257698598293334,0.0177022714474297,6,6,2005,1,0,36929.708333333336,26976.791666666668,29298.416666666668,34874.345238095244,2434.912473676345
2005-06-27,39419.583333333336,10.582018010720189,0.0394765409001465,0.16403715934646,0,6,2005,0,0,37893.75,30888.791666666668,25867.125,36093.02976190476,2234.2411395689774
2005-06-28,42201.29166666666,10.650206107770533,0.0681880970503439,0.1288550031610089,1,6,2005,0,0,39419.583333333336,33200.75,24344.5,37378.82142857143,2808.4325588012784
2005-06-29,41111.16666666666,10.624035058634623,-0.0261710491359057,-0.0535572560544146,2,6,2005,0,0,42201.29166666666,34948.625,25020.416666666668,38259.18452380952,2884.5286345924064
2005-06-30,40685.958333333336,10.613638307808078,-0.0103967508265476,-0.1771337364499796,3,6,2005,0,0,41111.16666666666,33823.583333333336,29560.20833333333,39239.52380952381,2213.9802038611665
2005-07-01,40501.625,10.609097375746495,-0.0045409320615821,-0.0207081907699215,4,7,2005,0,0,40685.958333333336,36435.208333333336,30042.0,39820.44047619047,1860.8562083199388
2005-07-02,34923.791666666664,10.460923585578657,-0.1481737901678403,-0.1280689569031352,5,7,2005,1,0,40501.625,36929.708333333336,29444.041666666668,39533.88095238095,2443.4517144645674
2005-07-03,30795.08333333333,10.335110324184484,-0.1258132613941711,-0.1136688963709016,6,7,2005,1,0,34923.791666666664,37893.75,29088.625,38519.78571428572,4129.1760257090245
2005-07-04,32214.125,10.380160299943586,0.0450499757591025,0.1099675828742157,0,7,2005,0,1,30795.08333333333,39419.583333333336,27260.25,37490.43452380952,4722.91121525061
2005-07-05,38238.75,10.551604678346544,0.171444378402958,0.0745896848133398,1,7,2005,0,0,32214.125,42201.29166666666,30032.625,36924.35714285714,4280.966361032607
2005-07-06,39577.833333333336,10.586024476206276,0.0344197978597318,-0.2011868492160964,2,7,2005,0,0,38238.75,41111.16666666666,38011.583333333336,36705.30952380952,4064.8027175302027
2005-07-07,36501.91666666666,10.505120049607433,-0.0809044265988436,-0.0824717984289353,3,7,2005,0,0,39577.833333333336,40685.958333333336,38071.208333333336,36107.58928571428,3670.391535041331
2005-07-08,32895.916666666664,10.40110381557557,-0.104016234031862,-0.18549709612887,4,7,2005,0,0,36501.91666666666,40501.625,41303.16666666666,35021.05952380952,3255.1012992943392
2005-07-09,32060.45833333333,10.375378722172814,-0.025725093402757,-0.0373412939545225,5,7,2005,1,0,32895.916666666664,34923.791666666664,41785.75,34612.0119047619,3443.8003596434537
2005-07-10,34108.708333333336,10.437308007012708,0.0619292848398931,0.0902805197963161,6,7,2005,1,0,32060.45833333333,30795.08333333333,40617.708333333336,35085.3869047619,3035.1921694716566
2005-07-11,40683.91666666666,10.61358812543611,0.1762801184234028,0.2371591131125328,0,7,2005,0,0,34108.708333333336,32214.125,38218.708333333336,36295.357142857145,3369.607884294435
2005-07-12,43082.208333333336,10.67086539117595,0.0572772657398399,0.0790018936198979,1,7,2005,0,0,40683.91666666666,38238.75,37397.375,36987.279761904756,4224.113687560615
2005-07-13,40571.625,10.610824209625603,-0.0600411815503445,-0.205378168102353,2,7,2005,0,0,43082.208333333336,39577.833333333336,43247.41666666666,37129.24999999999,4340.781281683874
2005-07-14,41229.833333333336,10.6269173833288,0.0160931737031955,-0.0398632581117421,3,7,2005,0,0,40571.625,36501.91666666666,45736.375,37804.666666666664,4587.704866628573
2005-07-15,41663.375,10.637377724495664,0.0104603411668637,0.0825990206600071,4,7,2005,0,0,41229.833333333336,32895.916666666664,42553.208333333336,39057.16071428572,4205.053105564644
2005-07-16,38107.16666666666,10.54815764491324,-0.0892200795824251,0.051772207411318,5,7,2005,1,0,41663.375,32060.45833333333,36957.29166666666,39920.97619047619,2967.047746168372
2005-07-17,37762.5,10.539071825694927,-0.0090858192183116,0.1297943563860908,6,7,2005,1,0,38107.16666666666,34108.708333333336,32165.125,40442.94642857143,1905.6768388044018
2005-07-18,44859.16666666666,10.71128323159017,0.1722114058952417,0.2823195839661654,0,7,2005,0,0,37762.5,40683.91666666666,28811.5,41039.41071428572,2541.1340090111676
2005-07-19,46461.41666666666,10.746377498039177,0.0350942664490059,0.1008919509824455,1,7,2005,0,0,44859.16666666666,43082.208333333336,26976.791666666668,41522.154761904756,3223.3007419208634
2005-07-20,45174.79166666666,10.718294503754535,-0.0280829942846381,-0.1634994546893189,2,7,2005,0,0,46461.41666666666,40571.625,30888.791666666668,42179.75,3458.0638871775454
2005-07-21,43912.54166666666,10.68995524543026,-0.0283392583242765,-0.1005183354855567,3,7,2005,0,0,45174.79166666666,41229.833333333336,33200.75,42562.99404761904,3483.80367732883
2005-07-22,44732.625,10.70845838015098,0.0185031347207189,-0.0328035252394318,4,7,2005,0,0,43912.54166666666,41663.375,34948.625,43001.45833333332,3544.3277666054278
2005-07-23,39023.125,10.5719096981051,-0.1365486820458787,-0.10382784699976,5,7,2005,1,0,44732.625,38107.16666666666,33823.583333333336,43132.30952380952,3344.815561859536
2005-07-24,34728.166666666664,10.455306356169324,-0.1166033419357752,-0.1909806200441099,6,7,2005,1,0,39023.125,37762.5,36435.208333333336,42698.83333333333,4234.898630121856
2005-07-25,42357.04166666666,10.653889959379176,0.1985836032098511,0.1851028412523785,0,7,2005,0,0,34728.166666666664,44859.16666666666,36929.708333333336,42341.3869047619,4126.370564867915
2005-07-26,47254.79166666666,10.763309338714892,0.1094193793357156,0.0836495195063822,1,7,2005,0,0,42357.04166666666,46461.41666666666,37893.75,42454.72619047619,4266.899436186537
2005-07-27,48413.083333333336,10.787525372980124,0.0242160342652333,-0.0152605066349131,2,7,2005,0,0,47254.79166666666,45174.79166666666,39419.583333333336,42917.33928571428,4758.2169683444645
2005-07-28,39144.54166666666,10.575016270668709,-0.2125091023114169,-0.2806971993617608,3,7,2005,0,0,48413.083333333336,43912.54166666666,42201.29166666666,42236.19642857143,4930.173378618444
2005-07-29,37906.708333333336,10.542883376287218,-0.0321328943814904,-0.0059618452455847,4,7,2005,0,0,39144.54166666666,44732.625,41111.16666666666,41261.06547619047,5028.184002764677
2005-07-30,36421.375,10.502911106550265,-0.0399722697369533,-0.0295755189104056,5,7,2005,1,0,37906.708333333336,39023.125,40685.958333333336,40889.3869047619,5309.4729462394935
2005-07-31,34792.875,10.457167903420878,-0.0457432031293869,-0.0412022710678048,6,7,2005,1,0,36421.375,34728.166666666664,40501.625,40898.63095238095,5296.9998146241405
2005-08-01,40480.79166666666,10.608582860752984,0.1514149573321059,0.2995887474999463,0,8,2005,0,0,34792.875,42357.04166666666,34923.791666666664,40630.59523809523,5258.231135800064
2005-08-02,44364.29166666666,10.700190183102684,0.0916073223497004,0.2174205837438716,1,8,2005,0,0,40480.79166666666,47254.79166666666,30795.08333333333,40217.666666666664,4739.214223295139
2005-08-03,45903.875,10.734304815143195,0.034114632040513,-0.0109353437185895,2,8,2005,0,0,44364.29166666666,48413.083333333336,32214.125,39859.20833333333,4062.625853606189
2005-08-04,46858.91666666666,10.754896593285515,0.0205917781423181,-0.1508526002606398,3,8,2005,0,0,45903.875,39144.54166666666,38238.75,40961.2619047619,4813.40293253361
2005-08-05,46255.75,10.741941059537266,-0.0129555337482489,-0.0473753316079808,4,8,2005,0,0,46858.91666666666,37906.708333333336,39577.833333333336,42153.98214285714,4962.464482675522
2005-08-06,38851.75,10.56750839982634,-0.1744326597109253,-0.0935282331120817,5,8,2005,1,0,46255.75,36421.375,36501.91666666666,42501.178571428565,4563.523079847212
2005-08-07,36678.66666666666,10.50995057529168,-0.0575578245346619,0.0464584094972,6,8,2005,1,0,38851.75,34792.875,32895.916666666664,42770.577380952374,4060.585514093071
2005-08-08,40141.41666666666,10.600163914868215,0.0902133395765361,0.1159384329792931,0,8,2005,0,0,36678.66666666666,40480.79166666666,32060.45833333333,42722.09523809523,4094.366905081078
2005-08-09,37971.083333333336,10.544580184115476,-0.0555837307527387,-0.1175130155926318,1,8,2005,0,0,40141.41666666666,44364.29166666666,34108.708333333336,41808.779761904756,4370.723262351677
2005-08-10,41036.458333333336,10.622216178200045,0.0776359940845665,-0.0986441243388362,2,8,2005,0,0,37971.083333333336,45903.875,40683.91666666666,41113.43452380952,3980.3992972929386
2005-08-11,44564.333333333336,10.70468911703036,0.0824729388303158,0.0251956730904758,3,8,2005,0,0,41036.458333333336,46858.91666666666,43082.208333333336,40785.6369047619,3493.0275784208166
2005-08-12,46423.25,10.7455556903031,0.0408665732727424,0.100907754823087,4,8,2005,0,0,44564.333333333336,46255.75,40571.625,40809.56547619047,3537.0417508336172
2005-08-13,45570.208333333336,10.72700945596864,-0.0185462343344617,-0.0346394080376573,5,8,2005,1,0,46423.25,38851.75,41229.833333333336,41769.34523809523,3817.6437916111186
2005-08-14,44383.16666666666,10.700615547403569,-0.0263939085650708,-0.0368542497319346,6,8,2005,1,0,45570.208333333336,36678.66666666666,41663.375,42869.98809523809,3159.2081277793172
2005-08-15,42484.708333333336,10.656899486245978,-0.0437160611575908,0.0455040184248343,0,8,2005,0,0,44383.16666666666,40141.41666666666,38107.16666666666,43204.744047619046,2938.323886966203
2005-08-16,37617.5,10.535224646633033,-0.121674839612945,-0.1125890203946333,1,8,2005,0,0,42484.708333333336,37971.083333333336,37762.5,43154.232142857145,3044.4133259692567
2005-08-17,38579.0,10.560463365957895,0.0252387193248644,-0.1469726865703773,2,8,2005,0,0,37617.5,41036.458333333336,44859.16666666666,42803.16666666667,3444.7005063032066
2005-08-18,38430.833333333336,10.5566153677717,-0.0038479981861971,-0.0389422646352031,3,8,2005,0,0,38579.0,44564.333333333336,46461.41666666666,41926.95238095238,3693.1716247087847
2005-08-19,36645.0,10.509032272359953,-0.0475830954117491,-0.0195001011271109,4,8,2005,0,0,38430.833333333336,46423.25,45174.79166666666,40530.05952380953,3555.7526393288085
2005-08-20,36476.54166666666,10.504424638890294,-0.0046076334696572,0.0237316248546193,5,8,2005,1,0,36645.0,45570.208333333336,43912.54166666666,39230.96428571428,3029.703751334509
2005-08-21,40212.083333333336,10.601922809873042,0.0974981709827478,0.0789950362620288,6,8,2005,1,0,36476.54166666666,44383.16666666666,44732.625,38635.09523809523,2121.5801769372674
2005-08-22,39653.833333333336,10.587942901666862,-0.0139799082061795,0.1225687738396992,0,8,2005,0,0,40212.083333333336,42484.708333333336,39023.125,38230.68452380953,1418.9247587461027
2005-08-23,36404.083333333336,10.502436226820365,-0.0855066748464992,0.031096667089276,1,8,2005,0,0,39653.833333333336,37617.5,34728.166666666664,38057.33928571428,1572.1652517951993
2005-08-24,35510.583333333336,10.477586053099682,-0.0248501737206812,-0.2234337769305323,2,8,2005,0,0,36404.083333333336,38579.0,42357.04166666666,37618.99404761905,1811.9525205123764
2005-08-25,34669.666666666664,10.4536204241727,-0.0239656289269802,-0.1333850082626959,3,8,2005,0,0,35510.583333333336,38430.833333333336,47254.79166666666,37081.68452380953,2070.328875771447
2005-08-26,34696.458333333336,10.454392895404125,0.0007724712314232,-0.0234435630338101,4,8,2005,0,0,34669.666666666664,36645.0,48413.083333333336,36803.32142857143,2261.038789287772
2005-08-27,32094.83333333333,10.376450340815534,-0.0779425545885903,0.1345665477228266,5,8,2005,1,0,34696.458333333336,36476.54166666666,39144.54166666666,36177.3630952381,2886.58063934666
2005-08-28,33811.041666666664,10.42854270465255,0.0520923638370156,0.0842252582185061,6,8,2005,1,0,32094.83333333333,40212.083333333336,37906.708333333336,35262.92857142857,2361.5412671947856
2005-08-29,40036.375,10.59754369486513,0.1690009902125808,0.2089732599495342,0,8,2005,0,0,33811.041666666664,39653.833333333336,36421.375,35317.57738095238,2481.4681028116706
2005-08-30,41508.0,10.633641458725169,0.0360977638600381,0.0818409669894251,1,8,2005,0,0,40036.375,36404.083333333336,34792.875,36046.70833333333,3424.5563476516663
2005-08-31,43472.41666666666,10.679881916333729,0.0462404576085582,-0.1051744997235477,2,8,2005,0,0,41508.0,35510.583333333336,40480.79166666666,37184.11309523809,4400.064472230938
2005-09-01,38631.66666666666,10.561827599090668,-0.1180543172430592,-0.2096616395927597,3,9,2005,0,0,43472.41666666666,34669.666666666664,44364.29166666666,37750.11309523809,4275.78224146829
2005-09-02,38023.66666666666,10.545964051862263,-0.0158635472284025,-0.0499781792689155,4,9,2005,0,0,38631.66666666666,34696.458333333336,45903.875,38225.42857142857,4059.196004073714
2005-09-03,32283.291666666668,10.382305089510549,-0.1636589623517181,-0.1842507404940363,5,9,2005,1,0,38023.66666666666,32094.83333333333,46858.91666666666,38252.35119047619,4012.1098445122084
2005-09-04,29756.166666666668,10.300791672406806,-0.081513417103741,-0.068557883355492,6,9,2005,1,0,32283.291666666668,33811.041666666664,46255.75,37673.08333333333,4944.579774033679
2005-09-05,30472.0,10.32456350815844,0.0237718357516332,0.1982044954625585,0,9,2005,0,1,29756.166666666668,40036.375,38851.75,36306.744047619046,5475.635232810422
2005-09-06,33960.875,10.432964405699952,0.1084008975415127,0.1659587220761746,1,9,2005,0,0,30472.0,41508.0,36678.66666666666,35228.58333333333,5003.473987180712
2005-09-07,33905.791666666664,10.431341124400475,-0.0016232812994765,-0.0918366208760126,2,9,2005,0,0,33960.875,43472.41666666666,40141.41666666666,33861.92261904762,3438.099544132533
2005-09-08,34879.791666666664,10.459662905145752,0.0283217807452764,0.0839055114980151,3,9,2005,0,0,33905.791666666664,38631.66666666666,37971.083333333336,33325.94047619047,2804.693446357895
2005-09-09,34289.125,10.442583527487756,-0.0170793776579945,-0.094715371742561,4,9,2005,0,0,34879.791666666664,38023.66666666666,41036.458333333336,32792.43452380952,2002.686729783128
2005-09-10,31104.58333333333,10.345110461371,-0.0974730661167573,-0.1799460049470731,5,9,2005,1,0,34289.125,32283.291666666668,44564.333333333336,32624.047619047622,2099.8278092199976
2005-09-11,29648.666666666668,10.297172434330976,-0.0479380270400238,-0.0888046003127662,6,9,2005,1,0,31104.58333333333,29756.166666666668,46423.25,32608.690476190473,2124.5454702965953
2005-09-12,35565.916666666664,10.479143061239135,0.1819706269081589,0.2005168612426207,0,9,2005,0,0,29648.666666666668,30472.0,45570.208333333336,33336.392857142855,2143.013687778475
2005-09-13,38069.833333333336,10.5471774714666,0.0680344102274652,0.0944283187925361,1,9,2005,0,0,35565.916666666664,33960.875,44383.16666666666,33923.3869047619,2803.5273230742964
2005-09-14,38358.0,10.554718389994784,0.007540918528182,0.0512569796857729,2,9,2005,0,0,38069.833333333336,33905.791666666664,42484.708333333336,34559.416666666664,3265.790854019839
2005-09-15,41229.375,10.626906266721145,0.0721878767263621,0.1938627163393071,3,9,2005,0,0,38358.0,34879.791666666664,37617.5,35466.5,4135.586258837182
2005-09-16,41212.583333333336,10.62649890941818,-0.0004073573029632,-0.0256460766278276,4,9,2005,0,0,41229.375,34289.125,38579.0,36455.56547619048,4607.999392276798
2005-09-17,37170.41666666666,10.52326847298544,-0.1032304364327405,-0.0993824382465433,5,9,2005,1,0,41212.583333333336,31104.58333333333,38430.833333333336,37322.11309523809,3958.6112736276
